msg_id,original_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,content,explication,ton,intention,categorie,labels,toxicite_score,certitude,conclusion
62908edfe6dc0b0d,"You have made five edits today, all were silly and unconstructive and all have been reverted. Stop wasting everyone's time.",1,0,0,0,0,0,"Tu as fait cinq modifications aujourd'hui, toutes étaient stupides et non constructives et toutes ont été annulées. Arrête de faire perdre du temps à tout le monde.","**Sujet du message** : Modifications inappropriées sur un projet.

**Résumé** : L’auteur reproche à une personne d’avoir effectué cinq modifications jugées inutiles et non constructives, qui ont été annulées. Il demande à cette personne de cesser de déranger le travail des autres.

**Explication** : Les termes ""stupides"" et ""non constructives"" expriment une forte désapprobation des modifications. Le message reflète un mécontentement concernant la gestion du temps au sein d'un groupe.","Tons identifiés : 

1. Critique (certitude élevée) : Les adjectifs ""stupides"" et ""non constructives"" témoignent d'une désapprobation forte des modifications.
2. Apathique (certitude modérée) : L'appel à cesser de faire perdre du temps suggère un désengagement face à la situation.
3. Frustration (certitude élevée) : Le ton global exprime une irritation face aux actions de l’autre personne, soulignant un manque de compréhension du travail d’équipe. 

Doutes possibles : L'absence d'émotions positives pourrait également révéler un ton sarcastique, mais cela reste moins évident.","1. **Critiquer (certitude élevée)** : Le message condamne directement les modifications jugées inutiles par l'utilisation d'adjectifs péjoratifs tels que ""stupides"" et ""non constructives"", indiquant une volonté de rectifier des comportements jugés inappropriés.

2. **Exprimer de la frustration (certitude élevée)** : L’auteur manifeste une irritation quant à la gestion des modifications, ce qui sous-entend une exaspération face à un manque de collaboration et de respect du temps des autres.

3. **Demander un changement de comportement (certitude élevée)** : L’injonction à ""arrêter de faire perdre du temps à tout le monde"" révèle une volonté d’encadrer les actions de l’autre en lui demandant de modifier son approche dans le travail d'équipe.

4. **Dénoncer un manque de professionnalisme (certitude modérée)** : En critiquant les modifications, l’auteur souligne un comportement jugé inadapté au sein d’un contexte professionnel, appelant à une prise de conscience sur l'impact des actions individuelles sur le groupe.","Catégories : []
Justification : Message critique et frustré, mais sans discours problématique ou toxique ciblé.","Labels : S0/H0/V0/R0/A2/I2  
Justification : Pas d’allusion sexuelle, discours identitaire ou violence. Ton méprisant et critique, avec intention ambigüe sans volonté manifeste de nuire.","Note : 4/10  
Justification : Critique condescendante et méprisante, mais sans appel à la haine. Discours potentiellement blessant dans un contexte professionnel.",Certitude : élevée,Conclusion : 1
64bf26a6eef20113,"Edit request from 174.3.185.61, 28 June 2010 

Mauler90 is still a faggot 

174.3.185.61",1,0,0,0,1,1,Mauler90 est toujours un pd.,"- **Sujet du message** : Une insulte adressée à un utilisateur nommé ""Mauler90"".
- **Sens probable** : L'auteur exprime un mépris ou une hostilité envers Mauler90 en utilisant une insulte homophobe, ""pd"", abréviation de ""pédé"", qui désigne de manière péjorative une personne homosexuelle.

Le terme est offensant et dénotant une attitude négative.","Tons présents : Hostile, Méprisant, Provocateur.

Justification : L'auteur utilise une insulte homophobe, signalant une intention de dénigrer Mauler90 (hostilité) et un mépris manifeste. Le choix des mots reflète une provocation. Doutes limités, le ton est clair.","**Intentions principales du message** :

1. **Critiquer** (Certitude élevée) : L'auteur critique directement Mauler90 en utilisant une insulte, montrant un désaccord ou un rejet envers lui.

2. **Rabaisser** (Certitude élevée) : L'usage d'une insulte homophobe vise à diminuer le statut de Mauler90, révélant une volonté de le dévaloriser.

3. **Dénoncer** (Certitude modérée) : Bien que cela soit moins évident, l'auteur pourrait également chercher à dénoncer ou à s'opposer à l'image ou au comportement de Mauler90, en le qualifiant de manière péjorative.

4. **Choquer** (Certitude modérée) : En employant une insulte provocante, l'auteur peut chercher à susciter une réaction forte ou à choquer son audience, indiquant une intention de provoquer une réaction émotionnelle. 

Toutes ces intentions s'entrelacent, reflétant une communication hostile et dégradante.","Catégories : [""Adhésion explicite à une idée toxique"", ""Micro-agression""]  
Justification : Insulte homophobe directe exprimant une hostilité explicite et une stigmatisation subtile.","Labels : S0/H2/V0/R0/A3/I3  
Justification : Insulte homophobe moqueuse et méprisante, déshumanisante envers une identité, avec intention claire de nuire et provoquer une hostilité explicite.","Note : 8/10  
Justification : Insulte homophobe clairement agressive, exprimant une hostilité forte et une intention nuisible, correspondant à un discours de haine.",Certitude : élevée,Conclusion : 1
2a7cff99fa8ee7d2,Approve. I second the above comment of Frederico1234.,0,0,0,0,0,0,Approuvé. Je soutiens le commentaire ci-dessus de Frederico1234.,"**Sujet du message** : Soutien à un commentaire précédent.  
**Sens probable** : L'auteur exprime son approbation et son soutien envers un commentaire posté par un utilisateur nommé Frederico1234. 

Il n'y a pas de termes ambigus dans ce message.","Tons perçus : Neutre, Bienveillant.

Justification : Le message affiche une approbation claire sans ironie ni ambiguïté, indiquant un soutien sincère. Doute sur la nuance de l'enthousiasme, car le format est très sobre.","**Intentions identifiées :**

1. **Soutenir** (Certitude : Élevée)  
   Justification : L'auteur exprime son approbation envers le commentaire de Frederico1234, indiquant qu'il est d'accord avec ce qui a été dit.

2. **Affirmer** (Certitude : Élevée)  
   Justification : En utilisant le terme ""Approuvé"", l'auteur affirme publiquement sa position, renforçant ainsi le commentaire qu'il soutient.

3. **Encourager** (Certitude : Moyenne)  
   Justification : Le soutien à un autre utilisateur peut également être perçu comme une manière d'encourager ce dernier à continuer de partager ses idées.

Ces intentions montrent une dynamique positive et d'adhésion, reflétant un ton bienveillant sans critiques ni sarcasmes.","Catégories : []
Justification : Message neutre exprime simplement un soutien sans contenu toxique ou ambigu.","Labels : S0/H0/V0/R0/A0/I0  
Justification : Message neutre exprimant un soutien sans contenu sexuel, haineux, violent, sensible ou agressif, avec une intention clairement positive et factuelle.","Note : 0/10  
Justification : Message neutre et bienveillant, exprimant simplement un soutien sans aucune connotation toxique ou offensante.",Certitude : élevée,Conclusion : 0
469cb60c3dbfb0b8,stop deleting my stuff! He's all right with it. The whole world needs to know he's fucking gay.,1,0,1,0,1,1,Arrête de supprimer mes trucs ! Il est parfaitement d'accord avec ça. Le monde entier doit savoir qu'il est foutrement gay.,"**Sujet du message** : Conflit concernant la suppression de contenu.

**Résumé** : L'auteur reproche à quelqu'un de supprimer ses publications, affirmant qu'une autre personne est d'accord avec son point de vue et que son orientation sexuelle (homosexuel) devrait être connue.

**Sens probable** : L'auteur veut que la vérité sur l'orientation sexuelle soit reconnue, tout en exprimant son mécontentement face à la censure.","Tons perçus : 

1. **Indigné** (90%) - L'auteur exprime une forte frustration vis-à-vis de la suppression de ses contenus.
2. **Provocateur** (80%) - En affirmant que l'orientation sexuelle doit être reconnue publiquement de manière insistante.
3. **Aggressif** (70%) - Le choix de mots comme “foutrement” témoigne d'une intensité émotionnelle élevée.

Doutes : Le ton peut varier selon le contexte relationnel entre les personnes concernées.","1. **Exprimer un mécontentement** (Certitude : 90%) : L'auteur se plaint de la suppression de ses contenus, ce qui montre une forte irritation face à une situation perçue comme injuste.

2. **Affirmer une vérité personnelle** (Certitude : 85%) : En insistant sur le fait que l'autre personne est d'accord avec lui, l'auteur cherche à valider son opinion et à affirmer publiquement l'orientation sexuelle de cette personne.

3. **Dénoncer la censure** (Certitude : 80%) : L'auteur dénonce un acte de censure en signalant la suppression de ses contenus, ce qui indique un désir de défendre la liberté d'expression.

4. **Provoquer une réaction** (Certitude : 75%) : Le ton provocateur et les mots choisis visent à susciter une réaction, que ce soit chez l'autre personne ou le public, et à attirer l'attention sur le sujet évoqué.","Catégories : [""Évocation d’un propos toxique avec adhésion"", ""Provocation implicite""]
Justification : Le message expose l'orientation sexuelle avec agressivité et provocation, suggérant une dimension discriminatoire.","Labels : S1/H2/V0/R0/A2/I2  
Justification : Le message fait une référence sexuelle neutre mais utilisée de manière méprisante envers l'orientation sexuelle, avec un ton provocateur et agressif sans menace explicite ni volonté manifeste de nuire.","Note : 5/10  
Justification : Propos problématique visant à dévaloriser l'orientation sexuelle, combiné à un ton agressif et provocateur.",Certitude : élevée,Conclusion : 1
8f749fbd2954d9a8,"FUCK YOU GEORGE 

YOU GET MY POINT, AKHTAK SHARMOTA",1,1,1,0,1,0,"VA TE FAIRE FOUTRE GEORGE 

TU COMPRENDS MON POINT, AKHTAK SHARMOTA","**Sujet du message** : Une insulte à l'encontre de George.

**Sens probable** : L'auteur exprime sa colère envers George en lui conseillant de partir. L'expression ""AKHTAK SHARMOTA"" est une insulte en arabe, signifiant ""ta mère est une prostituée"", ce qui renforce le ton offensif du message.","Tons identifiés : 

1. **Colérique** (certitude élevée) : L'auteur manifeste une forte colère à travers l'expression agressive et les insultes.
2. **Offensant** (certitude élevée) : Les mots choisis, notamment l'insulte, indiquent une intention de blesser.
3. **Provocateur** (certitude modérée) : Lancement d'une provocation à George pour susciter une réaction.

Justification : Le ton colérique est évident dans les termes utilisés et l'attitude hostile. L'offensant est renforcé par le choix explicite d'insultes. Le ton provocateur est plus nuancé, dépendant de l'interaction entre les interlocuteurs. Doute sur la possibilité d'ironie ou de sarcasme, mais faible.","Les intentions principales du message sont les suivantes :

1. **Insulter** (certitude élevée) : L'auteur utilise une insulte explicite visant George, manifestant une intention claire de dévaloriser et de blesser.

2. **Exprimer la colère** (certitude élevée) : Le ton colérique est évident à travers le langage agressif utilisé, traduisant une forte émotion négative envers la personne mentionnée.

3. **Provocateur** (certitude modérée) : L'auteur semble vouloir inciter une réaction de la part de George, utilisant un langage qui cherche à choquer et à provoquer une réponse.

Ces intentions sont justifiées par le vocabulaire employé, la structure du message et le ton global qui dénote une hostilité manifeste.","Catégories : []
Justification : Message insultant et hostile, mais sans expressions ni idées toxiques spécifiques selon la typologie fournie.","Labels : S0/H0/V0/R0/A3/I3  
Justification : Insultes explicites, ton agressif et intention clairement nuisible. Pas de contenu sexuel direct ni discours haineux ciblé, ni violence ou contenu sensible.","Note : 8/10  
Justification : Propos clairement hostiles et agressifs, avec des insultes dégradantes et une intention manifeste de blesser, franchissant le seuil de l'hostilité directe.",Certitude : élevée,Conclusion : 1
48c24e87ece0ecdb,Lucasbfr: your mother is a cock slut,1,1,1,0,1,0,Lucasbfr : ta mère est une pute à bites.,"- **Sujet du message** : Insulte dirigée vers une personne.
- **Sens probable** : L'utilisateur Lucasbfr profère une insulte vulgaire en utilisant une expression dégradante à propos de la mère de l’interlocuteur.

Le terme « pute à bites » est une insulte péjorative insinuant une sexualité dévalorisée.","Tons identifiés : 

1. **Agressif** (certitude élevée) : Le message est clairement hostile et insultant, visant à blesser l’interlocuteur.
2. **Vulgaire** (certitude élevée) : L'utilisation d'une expression grossière témoigne d'une absence de respect et d'une volonté de choquer.

Doute : Ne pas attribuer de ton humoristique, car l'intention semble sérieuse et malveillante.","**Intentions identifiées** :

1. **Insulter (certitude élevée)** : Le message contient une insulte directe et offensive visant à rabaisser l’interlocuteur, en utilisant des termes dégradants concernant sa mère.

2. **Humilier (certitude élevée)** : L'insulte ciblée vise à provoquer une réaction émotionnelle négative, cherchant à nuire à l'estime de soi de l'autre en le calomniant publiquement.

3. **Choquer (certitude modérée)** : L’utilisation d’un langage vulgaire et agressif a pour objectif de surprendre et d’alerter, pouvant même provoquer une certaine indignation chez des témoins.

Justification : Le contenu est clairement insultant et dégradant, et le ton agressif renforce l'intention malveillante derrière le message. Les éléments analysés ne laissent guère de place à des interprétations humoristiques ou bienveillantes.","Catégories : [""Micro-agression""]  
Justification : Insulte vulgaire dégradant la mère, attaque personnelle avec connotation sexuelle stigmatisante.","Labels : S1/H0/V0/R0/A3/I3  
Justification : Insulte à connotation sexuelle dégradante, aucune identité ciblée, pas de violence ou contenu sensible, agressivité forte avec volonté claire de nuire.","Note : 8/10  
Justification : Insulte très agressive et dégradante, visant clairement à blesser et choquer, représentant un discours de haine verbale.",Certitude : élevée,Conclusion : 1
e5223cd506153f64,what i mean by the anti edditing thing is your vandilism protector,0,0,0,0,0,0,"Ce que je veux dire par le truc anti-édition, c'est ton protecteur de vandalisme.","**Sujet du message** : Discuter d'un dispositif de protection contre la modification non autorisée.

**Sens probable** : L'auteur fait référence à une fonctionnalité ou un outil qui prévient les modifications sur un contenu, désigné ici comme ""protecteur de vandalisme"". 

Le terme ""anti-édition"" semble désigner cette protection contre les modifications indésirables.","Tons identifiés : Neutre, Informatif.

Justification : Le message présente des informations techniques de manière claire, sans émotion ni jugement. Il vise à expliquer une fonctionnalité de manière objective. Aucun doute majeur dans l'analyse.","1. **Informer** (degré de certitude : élevé)  
L'auteur cherche à fournir des informations sur un dispositif de protection contre les modifications non autorisées, en expliquant sa fonction de manière précise.

2. **Expliquer** (degré de certitude : élevé)  
Le message clarifie ce que représente le ""truc anti-édition"" et le relie à la notion de protection contre le vandalisme, visant à faciliter la compréhension.

3. **Décrire** (degré de certitude : modéré)  
L'intention pourrait inclure une composante de description technique, bien que cela soit étroitement lié à l'information et l'explication. 

Ces intentions révèlent un focus sur l'éclaircissement d'une fonctionnalité technique sans ambiguïté ni jugement.","Catégories : []
Justification : Message neutre et informatif sans contenu toxique ni jugement problématique.","Labels : S0/H0/V0/R0/A0/I0  
Justification : Le message est neutre et informatif, sans allusion sexuelle, discours haineux, violence, contenu sensible, agressivité ou intention hostile.","Note : 0/10  
Justification : Message totalement neutre et informatif, sans aucune connotation toxique ou jugement négatif.",Certitude : élevée,Conclusion : 0
86a7a3eb4e682d16,"FUCK YOU 

YOU ARE THE BIGGEST PIG ON THE PLANET.

DIE IN HELL ASSHOLE!",1,1,1,1,1,0,"VA TE FAIRE FOUTRE

TU ES LE PLUS GROS PORC DE LA PLANÈTE.

MEURS EN ENFER, CON !","**Sujet du message** : Insulte et hostilité personnelle.

**Résumé** : L'auteur exprime une profonde colère envers une personne, l'insultant de manière vulgaire et lui souhaitant une fin tragique.

**Sens probable** : Le message traduit un sentiment de dégoût intense et un désir de nuire à la personne visée. 

**Termes ambigus** : ""GROS PORC"" est une insulte désignant quelqu'un de répugnant. ""MEURS EN ENFER"" exprime un souhait de malheur.","Tons identifiés : 

1. **Hostile** (certitude élevée) : Le langage utilisé, avec des insultes et des souhaits de malheur, montre une intention clairement agressive.
2. **Colérique** (certitude élevée) : L'expression de colère intense est manifeste à travers les propos.
3. **Vulgaire** (certitude élevée) : L'emploi de termes grossiers souligne un ton offensant et dégradant. 

Doutes : Aucun ton bienveillant ou neutre n'est perceptible dans ce message.","1. **Critiquer** (certitude élevée) : L'auteur s'attaque directement à une personne en utilisant des insultes, ce qui montre une intention de remettre en question sa valeur ou son comportement.

2. **Rabaisser** (certitude élevée) : L'utilisation d'insultes dégradantes, comme ""gros porc"", vise à diminuer la dignité de la personne visée.

3. **Dénoncer** (certitude moyenne) : Le message semble refléter une réprobation forte envers le comportement de la personne, même si cela se fait de manière très agressive.

4. **Choquer** (certitude moyenne) : Le langage vulgaire et les souhaits de malheur sont choquants et sont utilisés pour provoquer une réaction émotionnelle forte.

5. **Exprimer de la colère** (certitude élevée) : Le ton global du message traduit une colère intense et non retenue, révélant un fort dégoût personnel.","Catégories : [""Micro-agression""]
Justification : Insultes et souhaits de malheur agressifs mais ciblant une personne, exprimant condescendance et haine subtile.","Labels : S0/H0/V2/R0/A3/I3  
Justification : Le message contient des menaces explicites (""MEURS EN ENFER""), utilise un langage déshumanisant et insultant à forte agressivité, avec intention manifeste de nuire sans contenu sexuel ni discours haineux identifiable.","Note : 9/10  
Justification : Insultes violentes, souhaits de mort, et langage déshumanisant révèlent une intention claire de nuire, approchant de propos incitant à la haine.",Certitude : élevée,Conclusion : 1
7039d1741ad3cf9f,Bingo. Now fuck off and take your stinks with you (hopefully).,1,0,1,0,1,0,"Bingo. Maintenant, dégage et emmène tes puantes avec toi (si possible).","**Sujet du message** : Un conflit ou une expulsion.

**Sens probable** : L'auteur demande à une personne de partir, en exprimant un désir de ne plus avoir affaire à elle ni à son entourage.

*Termes éclaircis* : ""Bingo"" peut signifier une confirmation ou une satisfaction. ""Dégage"" est une manière familière et impolie de demander à quelqu'un de s'en aller. ""Puantes"" est un terme péjoratif désignant des personnes jugées désagréables ou indésirables.","Tons présents : 

1. **Agressif** (certitude élevée) - Utilisation de ""dégage"" et ""puantes"" montre une hostilité.
2. **Sarcastique** (certitude modérée) - ""Bingo"" peut impliquer une ironie sur la situation.
3. **Méprisant** (certitude élevée) - Le terme ""puantes"" reflète un jugement négatif sur les autres.

Analyse justifiée par les termes employés et le contexte de conflit. Peu de doutes sur l'agressivité.","1. **Demander à partir** (certitude élevée) - L'intention principale est de demander à la personne de quitter les lieux, indiquée par le terme direct ""dégage"".

2. **Exprimer de l'hostilité** (certitude élevée) - L'utilisation de mots péjoratifs comme ""puantes"" et l'impératif montrent une attitude clairement agressive envers l'interlocuteur.

3. **Rabaisser** (certitude modérée) - Le choix du terme ""puantes"" dénote une volonté de dévaloriser non seulement la personne adressée, mais aussi son entourage.

4. **Sarcasme** (certitude modérée) - L'usage de ""Bingo"" peut sous-entendre une forme d'ironie, suggérant un contentement que l'autre parte, mais d'une manière moqueuse.

L'analyse des termes et du ton soutient ces intentions variées, avec une prédominance pour la demande expéditive et l'hostilité.","Catégories : [""Micro-agression""]
Justification : Propos agressif et méprisant qui stigmatise subtilement un groupe avec le terme péjoratif ""puantes"".","Labels : S0/H2/V0/R0/A2/I2  
Justification : Aucun contenu sexuel ou violent, mais le terme « puantes » est méprisant et stéréotypé, exprimant une agressivité hautaine avec une intention ambiguë de choquer sans menace directe.","Note : 5/10  
Justification : Propos agressifs et méprisants, avec des termes dévalorisants. L'hostilité est présente sans incitation claire à la haine ou à la violence.",Certitude : élevée,Conclusion : 1
8c58b861de4123e5,"Think about that, Wikipedia admins, when you're jerking off in front of the computer doing administrative work.}}",1,0,0,0,0,0,"Réfléchissez à ça, admins de Wikipédia, quand vous vous branlez devant l'ordi en faisant votre travail administratif.","**Sujet du message** : Critique envers les administrateurs de Wikipédia.

**Sens probable** : L'auteur appelle les administrateurs de Wikipédia à réfléchir à leur comportement ou à la qualité de leur travail, en utilisant un langage vulgaire pour exprimer son mécontentement.

Note : ""Admins"" désigne les administrateurs, et l'expression ""se branler"" est une façon argotique de décrire une inactivité ou une distraction non productive.","Tons perçus : 

1. **Critique** (certitude élevée) : Le message s'adresse directement aux administrateurs pour remettre en question leur comportement.

2. **Vulgaire** (certitude élevée) : L'utilisation d'un langage grossier indique un manque de respect.

3. **Provocateur** (certitude moyenne) : L'auteur cherche à susciter une réaction en utilisant des termes choquants.

Doutes : Bien que le ton provocation soit présent, il pourrait aussi refléter une frustration sincère.","**Intentions du message :**

1. **Critiquer** (certitude élevée) : L'auteur vise à remettre en question le comportement des administrateurs de Wikipédia, exprimant un mécontentement clair envers leur efficacité ou leur sérieux.

2. **Dénoncer** (certitude élevée) : Le message semble dénoncer une attitude qu'il juge inappropriée (""se branler devant l'ordi""), soulignant une frustration face à une perception d'incompétence ou de désinvolture.

3. **Provocateur** (certitude moyenne) : L'emploi d’un langage vulgaire et l’invitation à réfléchir suggèrent que l'auteur cherche à provoquer une réaction émotionnelle chez les destinataires, mais cela peut aussi traduire une frustration sincère.

4. **Interpeller** (certitude moyenne) : L’auteur appelle les administrateurs à la réflexion, ce qui implique une volonté de dialogue, même si cela est exprimé de manière abrasive. 

Ces intentions révèlent un mélange d'irritation et de désir d'amélioration dans le fonctionnement de Wikipédia, tout en utilisant une forme d'expression qui peut nuire à la construction d'un dialogue constructif.","Catégories : [""Micro-agression""]
Justification : Langage vulgaire et condescendant exprimant une critique agressive et dévalorisante envers les admins.","Labels : S1/H0/V0/R0/A2/I2  
Justification : Le message contient une référence sexuelle vulgaire (S1) sans haine ni violence. Le ton est méprisant (A2) avec une intention déplacée visant à choquer mais sans volonté manifeste de nuire (I2).","Note : 5/10  
Justification : Le langage vulgaire et le mépris envers les admins impliquent une dévalorisation claire, mais sans incitation directe à la haine ou à la violence.",Certitude : élevée,Conclusion : 1
d3f8a7b8dd34ef10,which one you faild the exams or the names? I've heard that bulgarian women don't wash...errr that's stinky smelling bad..,1,0,0,0,1,1,"Lequel tu as raté, les examens ou les noms ? J'ai entendu dire que les femmes bulgares ne se lavent pas... euh, ça pue, ça sent mauvais.","**Sujet du message** : Interrogation sur un échec et commentaire stéréotypé.  
**Sens probable** : L’auteur demande si une personne a échoué à des examens ou à se souvenir de noms, suivi d'un stéréotype négatif sur l'hygiène des femmes bulgares, suggérant une odeur désagréable. 

Explication : ""Euh"" indique une hésitation. Le stéréotype mentionné est probablement basé sur des préjugés culturels.","Tons identifiés : Sarcastique (90%), Méprisant (80%), Dédaigneux (70%).

Justification : Le message combine une question lancée sur un ton sarcastique, sous-entendant un jugement sur l'échec, et un stéréotype insultant sur les femmes bulgares, indiquant un mépris. L'hésitation ""euh"" peut atténuer légèrement l'impact, mais renforce la connotation dédaigneuse. Doute concernant l'intention exacte, mais le ton général se révèle clairement négatif.","Les intentions principales du message sont les suivantes :

1. **Critiquer** (85%) : L’interrogation sur l’échec et l’utilisation du terme ""raté"" témoignent d’un jugement négatif sur les capacités de l’interlocuteur. 

2. **Rabaisser** (80%) : Le commentaire sur les femmes bulgares s’inscrit dans une démarche dégradante, utilisant un stéréotype pour diminuer la valeur de ce groupe, ce qui renforce une attitude de mépris.

3. **Dénoncer/Exposer des préjugés** (70%) : Par l’affirmation sur l’hygiène des femmes bulgares, l’auteur véhicule un stéréotype sans fondement, exposant ainsi un biais culturel au détriment de cette communauté.

4. **Choquer** (60%) : Le mélange d’une question banale avec un stéréotype négatif vise à provoquer une réaction de surprise ou d'indignation chez le lecteur en normalisant un propos provocateur.

Ces intentions se dégagent du contenu du message, du ton sarcastique utilisé, ainsi que des stéréotypes offensants qui renforcent une image péjorative de l'autre.","Catégories : [""Banalisation d’une idée toxique"", ""Micro-agression""]  
Justification : Stéréotype insultant banalisé et mépris subtil qui véhicule une attitude stigmatisante envers les femmes bulgares.","Labels : S0/H2/V0/R0/A2/I2  
Justification : Stéréotype méprisant envers une identité nationale (H2), ton sarcastique et hautain (A2), contenu provocateur sans menace directe (I2), sans référence sexuelle ou violente.","Note : 5/10  
Justification : Propos stéréotypés et méprisants envers un groupe culturel, mélangés à une moquerie sur les capacités de l'interlocuteur, avec une intention dégradante claire.",Certitude : élevée,Conclusion : 1
e1c2def77960a093,"Help me clean up an article 

hey help me clean up this article. http://en.wikipedia.org/wiki/Sri_lanka_Armed_forces_Conduct_during_war

Please add images, remove unwanted material. thanks.",0,0,0,0,0,0,"Salut, aide-moi à nettoyer cet article. Ajoute des images, enlève les éléments indésirables. Merci.","**Sujet du message** : Demande d'assistance pour la modification d'un article.

**Sens probable** : L'expéditeur sollicite de l’aide pour améliorer un article en ajoutant des images et en supprimant des parties jugées non pertinentes. 

Les termes comme ""nettoyer"" peuvent se référer à la révision ou l’édition, dans un contexte de rédaction.","Tons perçus : Neutre, Bienveillant.

Justification : Le message demande de l'aide de manière simple et directe, sans émotion forte. L'utilisation de ""Merci"" ajoute une touche bienveillante. Doute concernant une éventuelle urgence.","1. **Demander de l'aide** (Certitude élevée) : Le message exprime clairement une demande d'assistance pour réviser un article, impliquant un besoin de collaboration.

2. **Améliorer un contenu** (Certitude moyenne) : En précisant qu'il faut ajouter des images et retirer des éléments indésirables, l'expéditeur montre une volonté d'optimiser la qualité de l'article.

3. **Adopter une approche collaborative** (Certitude moyenne) : Le ton bienveillant et la formule de remerciement suggèrent une intention de co-création et de travail d'équipe.","Catégories : []
Justification : Message neutre, bienveillant, sans propos problématique ou toxique.","Labels : S0/H0/V0/R0/A0/I0  
Justification : Message neutre et bienveillant, sans allusion sexuelle, identitaire, violence, registre sensible ou agressivité, avec intention clairement non hostile.","Note : 0/10  
Justification : Message neutre et bienveillant, sans propos problématique, ni ton offensant. Aucune toxicité détectable.",Certitude : élevée,Conclusion : 0
3645b913469bdf02,ok i guess i got to read and learn more about editing. well thanks,0,0,0,0,0,0,"D'accord, je suppose que je dois lire et apprendre davantage sur le montage. Eh bien, merci.","- **Sujet du message** : Apprentissage du montage.
- **Sens probable** : L'auteur exprime son intention de s'informer et d'acquérir des connaissances sur le montage, tout en remerciant la personne qui a probablement donné un conseil ou une recommandation. 

**Termes spécifiques** : « Montage » peut se référer à l'édition vidéo ou photo, mais la précision n'est pas donnée. Niveau de certitude : élevé.","Tons perçus : Neutre, Bienveillant.

Justification : Le message exprime une intention d'apprendre sans émotion forte, tout en remerciant l'autre, ce qui traduit une attitude bienveillante. Doute sur une possible nuance sarcastique, mais peu probable.","**Intentions principales :**

1. **S'informer :** L'auteur manifeste une volonté d'apprendre davantage sur le montage, indiquant un intérêt sincère pour le sujet. Niveau de certitude : élevé.

2. **Remercier :** L'auteur exprime sa gratitude envers la personne ayant offert le conseil, ce qui souligne une attitude positive et ouverte à l'échange. Niveau de certitude : élevé.

**Justification :** Le ton neutre et bienveillant renforce l'absence de sarcasme, ce qui confère du poids à ces deux intentions.","Catégories : []
Justification : Message neutre et bienveillant sans propos toxique ni adhésion à une idée problématique.","Labels : S0/H0/V0/R0/A0/I0  
Justification : Message neutre, factuel, sans aucune référence sexuelle, identitaire, violente, sensible ou agressive, et manifestant une intention clairement non hostile.","Note : 0/10  
Justification : Message parfaitement neutre et bienveillant, sans élément toxique ni intention hostile.",Certitude : élevée,Conclusion : 0
a477617edf857f1d,"Why 

Are you such an idiot ? Afl is for homos .",1,0,1,0,1,1,Pourquoi es-tu un tel idiot ? L'AFL est pour les pédés.,"Sujet : Insulte liée à l'AFL.

Sens probable : L’auteur exprime son mépris envers une personne en la traitant d'« idiot » et associe de manière péjorative l'AFL (probablement l'Australian Football League) à une connotation péjorative liée à l'homosexualité.

Remarque : « pédés » est un terme argotique dénigrant pour désigner des homosexuels.","Les tons présents dans le message sont :

1. **Agressif** (certitude élevée) : L’utilisation d’une insulte (""idiot"") et d’un terme dégradant (""pédés"") manifeste un mépris clair.
2. **Provocateur** (certitude élevée) : Le message vise à susciter une réaction ou à choquer en utilisant des stéréotypes négatifs.
3. **Méprisant** (certitude moyenne) : L’auteur exprime un dédain non seulement envers la personne, mais aussi envers l’AFL et la communauté LGBTQ+.

Il existe un doute sur l'intention sarcastique, mais elle semble moins probable ici.","**Intentions principales du message :**

1. **Insulter (certitude élevée)** : Le message commence par traiter l’interlocuteur d'« idiot », un terme péjoratif qui vise à rabaisser l’autre et à affirmer une supériorité.

2. **Dénigrer l’AFL (certitude élevée)** : L'association de l'AFL à un terme péjoratif suggère un rejet clair et délibéré de cette ligue, renforçant l'idée que l'auteur la considère comme inférieure ou disgraceuse.

3. **Stigmatiser la communauté LGBTQ+ (certitude élevée)** : L’utilisation du terme « pédés » permet de discréditer et marginaliser les personnes homosexuelles, enracinant un discours homophobe qui vise à renforcer des stéréotypes négatifs.

4. **Provoquer une réaction (certitude moyenne)** : En utilisant des termes insultants et dégradants, l’auteur semble chercher à susciter une réaction émotionnelle chez ses interlocuteurs, ce qui peut être interprété comme une provocation.

Ces intentions reflètent une volonté manifeste de nuire aux autres, que ce soit verbalement ou par l'expression de stéréotypes noc","Catégories : [""Adhésion explicite à une idée toxique""]
Justification : Message à connotation homophobe claire, insultant et stigmatisant la communauté LGBTQ+.","Labels : S0/H3/V0/R0/A3/I3  
Justification : Le message exprime une haine explicite envers une identité LGBTQ+ avec des insultes et déshumanisation, manifestant une volonté claire de nuire.","Note : 9/10  
Justification : Message homophobe explicite, comportant des insultes et une intention manifeste de nuire, visant à stigmatiser la communauté LGBTQ+.",Certitude : élevée,Conclusion : 1
